full_name,selling_price,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats
Hyundai EON Era Plus,2.6,2017.0,Individual,30000,Petrol,Manual,21.1,814.0,55.2,5.0
Honda Jazz 1.2 SV i VTEC,6.5,2016.0,Individual,50000,Petrol,Manual,18.7,1199.0,88.7,5.0
Chevrolet Cruze LTZ AT,5.25,2013.0,Dealer,68000,Diesel,Automatic,14.39,1998.0,163.7,5.0
Volkswagen Ameo 1.5 TDI Trendline,6.0,2020.0,Individual,15000,Diesel,Manual,21.66,1498.0,108.62,5.0
Mercedes-Benz S-Class S 350 L,11.0,2009.0,Dealer,67000,Petrol,Automatic,10.13,3498.0,364.9,5.0
Maruti Alto K10 2010-2014 VXI,2.75,2011.0,Individual,50000,Petrol,Manual,20.92,998.0,67.1,5.0
Nissan Micra Active XV,3.1,2017.0,Individual,25000,Petrol,Manual,19.69,1198.0,67.04,5.0
Maruti Swift Dzire VDI,5.5,2013.0,Individual,60000,Diesel,Manual,23.4,1248.0,74.0,5.0
Honda City V MT,11.65,2020.0,Dealer,4600,Petrol,Manual,17.8,1498.0,119.35,5.0
Mercedes-Benz SLC AMG 43 Red Art,69.5,2017.0,Dealer,5000,Petrol,Automatic,19.0,2996.0,362.07,2.0
Maruti Swift Dzire Tour 2012-2018 LDI,5.2,2015.0,Dealer,88562,Diesel,Manual,23.4,1248.0,74.0,5.0
Maruti Ertiga ZDI,6.5,2013.0,Dealer,55000,Diesel,Manual,20.77,1248.0,88.8,7.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.95,2018.0,Dealer,38000,Petrol,Manual,18.9,1197.0,81.86,5.0
Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,9.0,2017.0,Individual,108000,Diesel,Manual,23.0,1498.0,98.96,5.0
Ford Ecosport 1.5 DV5 MT Titanium,6.0,2014.0,Dealer,58000,Diesel,Manual,22.7,1498.0,89.84,5.0
Toyota Corolla H1,4.25,2008.0,Dealer,156831,Petrol,Manual,13.4,1794.0,125.0,5.0
Volkswagen Vento 2015-2019 1.6 MPI ALL STAR,7.6,2018.0,Dealer,16000,Petrol,Manual,16.09,1598.0,103.5,5.0
Hyundai Grand i10 1.2 CRDi Magna,6.1,2017.0,Dealer,21000,Diesel,Manual,24.0,1186.0,73.97,5.0
Maruti Swift VXI,4.99,2015.0,Dealer,21000,Petrol,Manual,21.21,1197.0,81.8,5.0
Hyundai i20 Asta 1.2,5.3,2014.0,Individual,50000,Petrol,Manual,18.6,1197.0,81.83,5.0
Maruti Swift VXI BSIV,4.8,2017.0,Dealer,60000,Petrol,Manual,22.0,1197.0,81.8,5.0
Honda Jazz 1.2 V AT i VTEC,5.51,2015.0,Individual,64000,Petrol,Automatic,19.0,1199.0,88.7,5.0
Toyota Corolla Altis 1.8 VL AT,4.4,2011.0,Dealer,72000,Petrol,Automatic,14.53,1794.0,138.1,5.0
Honda City i VTEC CVT SV,6.48,2015.0,Dealer,51235,Petrol,Automatic,18.0,1497.0,117.3,5.0
Mercedes-Benz E-Class E 200 CGI Avantgarde,13.5,2013.0,Dealer,30000,Petrol,Manual,12.3,1796.0,185.0,5.0
Maruti Swift ZDi,4.8,2013.0,Individual,101271,Diesel,Manual,22.9,1248.0,74.0,5.0
Maruti Swift Dzire LDI,4.6,2013.0,Individual,60000,Diesel,Manual,23.4,1248.0,74.0,5.0
Maruti Swift VVT VXI,5.25,2015.0,Dealer,72030,Petrol,Manual,22.0,1197.0,81.8,5.0
Hyundai Verna 1.6 SX VTVT AT,5.6,2013.0,Dealer,66000,Petrol,Automatic,15.74,1591.0,121.3,5.0
Hyundai i20 1.4 Asta Option,7.6,2017.0,Individual,30000,Diesel,Manual,22.54,1396.0,88.73,5.0
Maruti Swift Dzire ZXI Plus,6.5,2017.0,Individual,40000,Petrol,Manual,21.21,1197.0,81.8,5.0
Maruti Swift VDI Optional,6.45,2017.0,Dealer,49649,Diesel,Manual,25.2,1248.0,74.0,5.0
Tata Aria Pure 4x2,4.5,2012.0,Individual,30000,Diesel,Manual,13.7,2197.0,138.1,7.0
Maruti Ertiga VXI AT,9.0,2020.0,Individual,5000,Petrol,Automatic,17.99,1462.0,103.26,7.0
Maruti Swift ZDi,3.55,2012.0,Individual,120000,Diesel,Manual,22.9,1248.0,74.0,5.0
Honda Jazz 1.5 SV i DTEC,6.25,2016.0,Dealer,103000,Diesel,Manual,27.3,1498.0,98.6,5.0
Renault Triber RXT BSIV,5.5,2019.0,Individual,35000,Petrol,Manual,20.0,999.0,72.0,7.0
Hyundai i20 Sportz Option 1.2,5.99,2015.0,Dealer,53000,Petrol,Manual,18.6,1197.0,81.83,5.0
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,11.5,2015.0,Dealer,124000,Diesel,Manual,12.99,2494.0,100.0,8.0
Tata Vista TDI LX,3.0,2015.0,Individual,200000,Diesel,Manual,19.1,1405.0,70.0,5.0
Maruti Ciaz VXi Option,6.5,2016.0,Individual,40000,Petrol,Manual,20.73,1373.0,91.1,5.0
BMW 5 Series 520d Luxury Line,55.95,2018.0,Dealer,30660,Diesel,Automatic,22.48,1995.0,187.74,5.0
Hyundai Verna VTVT 1.4 EX,9.5,2019.0,Individual,27000,Petrol,Manual,19.1,1368.0,98.6,5.0
Fiat Grande Punto Active (Diesel),2.6,2013.0,Individual,35000,Diesel,Manual,20.3,1248.0,75.0,5.0
Renault KWID 1.0,3.6,2017.0,Individual,13800,Petrol,Manual,23.01,999.0,67.0,5.0
Maruti Alto K10 VXI,3.7,2017.0,Individual,30000,Petrol,Manual,23.95,998.0,67.05,5.0
Maruti Wagon R LXI,3.1,2016.0,Dealer,72000,Petrol,Manual,21.79,998.0,67.05,5.0
Honda WR-V i-DTEC VX,9.5,2018.0,Individual,58000,Diesel,Manual,25.5,1498.0,98.6,5.0
Volkswagen Jetta 2.0L TDI Highline AT,6.5,2012.0,Dealer,78000,Diesel,Automatic,16.96,1968.0,138.03,5.0
Hyundai i10 Sportz 1.1L,3.0,2011.0,Individual,35000,Petrol,Manual,19.81,1086.0,68.05,5.0
Honda Amaze VX Diesel BSIV,8.5,2019.0,Individual,32000,Diesel,Manual,27.4,1498.0,98.63,5.0
Hyundai Verna CRDi 1.6 SX Option,13.25,2019.0,Dealer,9100,Diesel,Manual,22.0,1582.0,126.2,5.0
BMW 5 Series 520d Luxury Line,39.5,2018.0,Dealer,65000,Diesel,Automatic,22.48,1995.0,187.74,5.0
Ford Figo Diesel Titanium,1.95,2012.0,Individual,110000,Diesel,Manual,20.0,1399.0,68.0,5.0
Audi A6 2.0 TDI,15.0,2013.0,Individual,60000,Diesel,Automatic,17.68,1968.0,174.33,5.0
Renault KWID AMT,3.45,2016.0,Dealer,24668,Petrol,Automatic,24.04,999.0,67.0,5.0
Fiat Grande Punto EVO 1.3 Dynamic,3.45,2015.0,Dealer,72068,Diesel,Manual,21.2,1248.0,75.0,5.0
Hyundai i20 Active 1.4 SX,8.2,2017.0,Dealer,17335,Diesel,Manual,21.19,1396.0,88.73,5.0
Maruti Swift VXI BSIV,5.89,2016.0,Dealer,43000,Petrol,Manual,22.0,1197.0,81.8,5.0
Maruti Wagon R VXI,4.45,2016.0,Dealer,29989,Petrol,Manual,21.79,998.0,67.05,5.0
Tata Indica DLG,1.5,2007.0,Individual,213813,Diesel,Manual,17.5,1396.0,70.0,5.0
Hyundai Grand i10 Sportz,5.35,2016.0,Dealer,19000,Petrol,Manual,18.9,1197.0,82.0,5.0
Tata Safari Storme EX,6.9,2014.0,Dealer,119000,Diesel,Manual,14.0,2179.0,138.1,7.0
Honda City i DTEC E,7.5,2015.0,Individual,50000,Diesel,Manual,26.0,1498.0,98.6,5.0
Maruti Alto K10 VXI,2.45,2015.0,Individual,77000,Petrol,Manual,23.95,998.0,67.05,5.0
Hyundai Grand i10 1.2 Kappa Asta,4.85,2014.0,Dealer,59571,Petrol,Manual,18.9,1197.0,81.86,5.0
Maruti Ertiga ZDI,6.55,2013.0,Dealer,74000,Diesel,Manual,20.77,1248.0,88.8,7.0
BMW X1 sDrive20d xLine,15.75,2013.0,Dealer,69000,Diesel,Automatic,19.62,1998.0,192.0,5.0
Ford Figo 1.5D Base MT,2.4,2011.0,Dealer,71000,Diesel,Manual,25.83,1498.0,99.0,5.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,5.55,2018.0,Individual,10000,Petrol,Manual,18.9,1197.0,81.86,5.0
Maruti Swift Dzire VDI Optional,4.75,2016.0,Dealer,68000,Diesel,Manual,26.59,1248.0,74.0,5.0
Hyundai Grand i10 1.2 Kappa Sportz AT,5.49,2017.0,Dealer,40000,Petrol,Automatic,18.9,1197.0,81.86,5.0
Hyundai Santro Sportz AMT BSIV,5.58,2019.0,Individual,10000,Petrol,Automatic,20.3,1086.0,68.0,5.0
Volkswagen Polo GT TSI,6.85,2015.0,Dealer,81544,Petrol,Automatic,17.21,1197.0,103.6,5.0
Mercedes-Benz E-Class E250 Edition E,26.75,2016.0,Dealer,21000,Diesel,Automatic,15.0,2143.0,204.0,5.0
Hyundai Tucson 2.0 e-VGT 2WD AT GL Opt,16.9,2016.0,Dealer,119775,Diesel,Automatic,16.38,1995.0,182.46,5.0
Maruti Celerio VXI AT,4.75,2016.0,Dealer,12000,Petrol,Automatic,23.1,998.0,67.04,5.0
Mahindra XUV500 W6 2WD,11.0,2017.0,Individual,46000,Diesel,Manual,16.0,2179.0,140.0,7.0
Skoda Superb Elegance 1.8 TSI AT,3.3,2010.0,Individual,70000,Petrol,Automatic,13.7,1798.0,157.75,5.0
Hyundai i10 Sportz,3.75,2012.0,Individual,25000,Petrol,Manual,20.36,1197.0,78.9,5.0
Maruti Wagon R LXI Minor,1.9,2010.0,Dealer,45000,Petrol,Manual,18.9,1061.0,67.0,5.0
Maruti Vitara Brezza ZDi Plus AMT,9.75,2019.0,Dealer,35000,Diesel,Automatic,24.3,1248.0,88.5,5.0
Hyundai i20 Sportz Petrol,5.5,2015.0,Dealer,66032,Petrol,Manual,17.0,1197.0,80.0,5.0
Volkswagen Polo GT TSI,6.6,2013.0,Dealer,55000,Petrol,Automatic,17.2,1197.0,103.6,5.0
Hyundai i20 Magna,4.0,2013.0,Individual,20000,Petrol,Manual,18.5,1197.0,82.85,5.0
Maruti Wagon R VXI,3.9,2016.0,Dealer,65000,Petrol,Manual,18.9,998.0,67.1,5.0
Maruti Vitara Brezza ZDi,8.25,2017.0,Dealer,13600,Diesel,Manual,24.3,1248.0,88.5,5.0
Maruti Alto 800 CNG LXI,2.99,2016.0,Dealer,45222,CNG,Manual,30.46,796.0,47.3,5.0
Skoda Rapid 1.5 TDI Ambition Plus,5.35,2014.0,Dealer,70000,Diesel,Manual,21.14,1498.0,103.6,5.0
Hyundai Verna VTVT 1.6 SX,9.9,2019.0,Individual,20000,Petrol,Manual,17.0,1591.0,121.3,5.0
Toyota Innova 2.5 V Diesel 7-seater,3.99,2010.0,Dealer,123000,Diesel,Manual,12.8,2494.0,102.0,7.0
Maruti Zen Estilo LXI BSIII,2.59,2012.0,Dealer,81102,Petrol,Manual,18.2,998.0,67.1,5.0
Tata Indica Vista Quadrajet LS,1.0,2013.0,Individual,120000,Diesel,Manual,22.3,1248.0,74.0,5.0
Maruti Swift VDI BSIV,5.0,2014.0,Individual,103000,Diesel,Manual,25.2,1248.0,74.0,5.0
Maruti Swift VDI Optional,5.2,2015.0,Dealer,102506,Diesel,Manual,25.2,1248.0,74.0,5.0
Tata Indica Vista Quadrajet VX,1.8,2012.0,Individual,86700,Diesel,Manual,22.3,1248.0,74.0,5.0
Maruti Ertiga CNG VXI BSIV,7.75,2017.0,Dealer,45253,CNG,Manual,26.8,1462.0,103.0,7.0
Volkswagen Polo GT TSI,6.25,2015.0,Dealer,26678,Petrol,Automatic,17.21,1197.0,103.6,5.0
Mahindra Verito 1.5 D6 BSIV,3.2,2012.0,Individual,60000,Diesel,Manual,21.03,1461.0,65.0,5.0
Honda Mobilio S i DTEC,4.5,2015.0,Individual,120000,Diesel,Manual,24.2,1498.0,98.6,7.0
Hyundai Verna VTVT 1.6 AT SX Plus,12.5,2019.0,Dealer,8000,Petrol,Automatic,17.0,1591.0,121.3,5.0
Maruti Ertiga VDI,3.6,2012.0,Individual,120000,Diesel,Manual,20.77,1248.0,88.76,7.0
Hyundai Xcent 1.2 Kappa Base,4.35,2014.0,Dealer,51000,Petrol,Manual,19.1,1197.0,82.0,5.0
Tata Zest Quadrajet 1.3 75PS XMS,4.25,2016.0,Individual,100000,Diesel,Manual,22.95,1248.0,74.0,5.0
Mahindra TUV 300 T8,7.8,2016.0,Individual,42500,Diesel,Manual,18.49,1493.0,100.0,7.0
Maruti Wagon R VXI BS IV,3.5,2012.0,Individual,40000,Petrol,Manual,18.9,998.0,67.1,5.0
Hyundai i20 Asta 1.2,5.25,2014.0,Dealer,35144,Petrol,Manual,18.6,1197.0,81.83,5.0
Land Rover Freelander 2 TD4 SE,10.5,2011.0,Dealer,82000,Diesel,Automatic,0.0,2179.0,115.0,5.0
Ford Ecosport 1.5 DV5 MT Titanium,7.35,2014.0,Dealer,57000,Diesel,Manual,22.7,1498.0,89.84,5.0
Honda Jazz 1.2 V i VTEC,6.25,2018.0,Dealer,4740,Petrol,Manual,18.7,1199.0,88.7,5.0
Maruti Alto LXi,1.1,2010.0,Individual,100000,Petrol,Manual,19.7,796.0,46.3,5.0
Toyota Corolla Altis G,3.25,2009.0,Dealer,47000,Petrol,Manual,14.53,1798.0,138.1,5.0
Mahindra XUV500 2011-2015 W8 FWD,6.49,2013.0,Dealer,113143,Diesel,Manual,15.1,2179.0,140.0,7.0
Maruti Swift Dzire AMT VDI,6.9,2017.0,Dealer,60000,Diesel,Automatic,28.4,1248.0,74.02,5.0
Porsche Cayenne S Diesel Platinum Edition,39.0,2014.0,Dealer,60000,Diesel,Automatic,14.28,4134.0,385.0,5.0
Mahindra Scorpio 1.99 S10,8.95,2014.0,Dealer,51400,Diesel,Manual,15.4,1997.0,120.0,7.0
Honda City i DTEC S,6.25,2015.0,Dealer,88102,Diesel,Manual,26.0,1498.0,98.6,5.0
Maruti Wagon R Stingray VXI,3.21,2014.0,Individual,30000,Petrol,Manual,20.51,998.0,67.04,5.0
Maruti Swift Dzire VXI 1.2 BS IV,5.65,2017.0,Trustmark Dealer,28603,Petrol,Manual,22.0,1197.0,81.8,5.0
BMW 3 Series 320d Corporate Edition,6.9,2011.0,Dealer,70000,Diesel,Automatic,16.07,1995.0,181.0,4.0
Tata Nano XTA,2.4,2015.0,Dealer,40000,Petrol,Automatic,21.9,624.0,37.48,4.0
Maruti Celerio VXI AT,4.25,2014.0,Dealer,55000,Petrol,Automatic,23.1,998.0,67.04,5.0
Mahindra XUV500 W11 BSIV,17.75,2018.0,Dealer,39000,Diesel,Manual,15.1,2179.0,152.87,7.0
Maruti Alto 800 LXI,2.5,2015.0,Dealer,100000,Petrol,Manual,22.74,796.0,47.3,5.0
Honda City i-VTEC CVT V,10.75,2018.0,Individual,11400,Petrol,Automatic,18.0,1497.0,117.6,5.0
Audi A4 2.0 TFSI,13.5,2011.0,Dealer,68000,Petrol,Automatic,10.8,1984.0,132.0,5.0
Honda Civic 1.8 V AT,2.1,2008.0,Individual,80000,Petrol,Automatic,12.9,1799.0,130.0,5.0
Maruti Swift Dzire VXi,3.7,2009.0,Individual,40000,Petrol,Manual,17.5,1298.0,85.8,5.0
Honda Amaze S i-VTEC,6.1,2018.0,Individual,40000,Petrol,Manual,17.8,1198.0,86.7,5.0
Mahindra NuvoSport N8,6.5,2016.0,Individual,75000,Diesel,Manual,17.45,1493.0,100.0,7.0
Mini Cooper Cooper D,15.5,2015.0,Dealer,70000,Diesel,Automatic,16.6,1998.0,112.0,5.0
Maruti Swift Dzire VDI,6.5,2016.0,Individual,100000,Diesel,Manual,26.59,1248.0,74.0,5.0
Hyundai i20 Sportz 1.2,5.55,2017.0,Trustmark Dealer,52896,Petrol,Manual,18.6,1197.0,81.83,5.0
Hyundai Grand i10 CRDi Magna,2.9,2013.0,Dealer,70000,Diesel,Manual,24.0,1120.0,70.0,5.0
Maruti Celerio VXI CNG,4.75,2017.0,Dealer,68000,CNG,Manual,30.47,998.0,58.33,5.0
Toyota Innova 2.5 G4 Diesel 7-seater,3.95,2009.0,Dealer,89300,Diesel,Manual,12.8,2494.0,102.0,7.0
Maruti Swift Dzire VDI,4.39,2014.0,Dealer,81000,Diesel,Manual,28.4,1248.0,74.02,5.0
Volkswagen Vento 1.2 TSI Highline AT,5.99,2015.0,Dealer,55000,Petrol,Automatic,18.19,1197.0,103.2,5.0
Toyota Corolla Altis G MT,8.9,2015.0,Dealer,65000,Petrol,Manual,14.28,1798.0,138.03,5.0
Hyundai Venue SX Plus Turbo DCT,11.85,2020.0,Dealer,7066,Petrol,Automatic,18.15,998.0,118.35,5.0
Honda Brio 1.2 VX MT,4.5,2016.0,Dealer,48000,Petrol,Manual,18.5,1198.0,86.8,5.0
Maruti SX4 Zxi BSIII,1.59,2007.0,Dealer,63000,Petrol,Manual,15.0,1586.0,104.68,5.0
Maruti Wagon R LXI BS IV,3.0,2012.0,Individual,60000,Petrol,Manual,18.9,998.0,67.1,5.0
Honda WR-V i-VTEC VX,8.4,2018.0,Trustmark Dealer,18823,Petrol,Manual,17.5,1199.0,88.7,5.0
Maruti Ritz LDi,2.75,2012.0,Individual,100000,Diesel,Manual,23.2,1248.0,73.94,5.0
Tata Indica eLS,1.9,2017.0,Individual,100000,Diesel,Manual,25.0,1396.0,69.0,5.0
Hyundai Grand i10 Sportz,4.65,2014.0,Dealer,12000,Petrol,Manual,18.9,1197.0,82.0,5.0
Renault Captur Platine Dual Tone Diesel,10.55,2019.0,Individual,22000,Diesel,Manual,20.37,1461.0,108.49,5.0
Honda Jazz 1.2 VX i VTEC,5.62,2016.0,Dealer,39540,Petrol,Manual,18.7,1199.0,88.7,5.0
Maruti Celerio VXI AT,4.75,2015.0,Dealer,51127,Petrol,Automatic,23.1,998.0,67.04,5.0
Volkswagen Polo 1.2 MPI Comfortline,6.75,2016.0,Dealer,32967,Petrol,Manual,16.2,1199.0,74.0,5.0
Renault Duster RXS Option CVT BSIV,11.4,2019.0,Dealer,19444,Petrol,Automatic,13.9,1498.0,105.0,5.0
Ford Figo 1.5D Titanium MT,5.4,2015.0,Dealer,60217,Diesel,Manual,25.83,1498.0,99.0,5.0
Hyundai Xcent 1.2 VTVT S,5.5,2018.0,Dealer,25697,Petrol,Manual,20.14,1197.0,81.86,5.0
Tata Harrier XZ BSIV,17.5,2019.0,Individual,15000,Diesel,Manual,17.0,1956.0,138.1,5.0
Maruti Wagon R LXI BSIII,1.45,2008.0,Dealer,67000,Petrol,Manual,14.0,1061.0,64.0,5.0
Mercedes-Benz C-Class C 220 CDI BE Avantgarde,12.75,2013.0,Dealer,72000,Diesel,Automatic,14.84,2143.0,167.62,5.0
Hyundai i20 Sportz 1.2,5.65,2016.0,Dealer,60000,Petrol,Manual,18.6,1197.0,81.83,5.0
BMW 7 Series 730Ld DPE,23.0,2012.0,Dealer,36000,Diesel,Automatic,17.66,2993.0,261.49,4.0
Mercedes-Benz E-Class E350 Diesel,13.5,2012.0,Dealer,1325000,Diesel,Automatic,11.5,2987.0,210.0,5.0
Toyota Fortuner 2016-2021 2.8 4WD MT BSIV,29.75,2017.0,Dealer,44510,Diesel,Manual,14.24,2755.0,174.5,7.0
Hyundai Grand i10 Sportz,4.35,2014.0,Dealer,38956,Petrol,Manual,18.9,1197.0,82.0,5.0
Maruti Ciaz AT ZXi Plus,6.75,2015.0,Dealer,39000,Petrol,Automatic,19.12,1373.0,91.1,5.0
Honda Amaze S i-Vtech,3.5,2013.0,Individual,28000,Petrol,Manual,18.0,1198.0,86.7,5.0
Chevrolet Beat Option Pack,3.35,2013.0,Dealer,29000,Petrol,Manual,18.6,1199.0,79.4,5.0
Hyundai EON D Lite,1.97,2012.0,Individual,46666,Petrol,Manual,21.1,814.0,55.2,5.0
Maruti Wagon R VXI,3.13,2013.0,Dealer,33000,Petrol,Manual,18.9,998.0,67.1,5.0
Honda City i VTEC CVT VX,8.25,2016.0,Dealer,48200,Petrol,Automatic,18.0,1497.0,117.3,5.0
Maruti Alto 800 LXI,2.65,2016.0,Individual,40000,Petrol,Manual,22.74,796.0,47.3,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater,5.6,2009.0,Dealer,160000,Diesel,Manual,12.99,2494.0,100.6,7.0
Mercedes-Benz C-Class 220 CDI AT,23.99,2015.0,Dealer,37000,Diesel,Automatic,14.84,2143.0,170.0,5.0
Maruti Swift Dzire ZDI,5.2,2014.0,Individual,93000,Diesel,Manual,23.4,1248.0,74.0,5.0
Maruti 800 AC,0.45,2007.0,Individual,100000,Petrol,Manual,16.1,796.0,37.0,4.0
Ford Aspire 1.5 TDCi Titanium Plus,8.45,2019.0,Dealer,5837,Diesel,Manual,25.83,1498.0,99.0,5.0
Audi R8 4.2 FSI Quattro R Tronic,42.0,2009.0,Dealer,28000,Petrol,Automatic,8.5,4163.0,423.7,2.0
Maruti Swift VDI,3.49,2011.0,Dealer,83000,Diesel,Manual,22.9,1248.0,74.0,5.0
Maruti Alto LX,0.75,2003.0,Individual,90000,Petrol,Manual,19.7,796.0,46.3,5.0
Hyundai i20 Sportz Diesel,3.25,2011.0,Dealer,78000,Diesel,Manual,23.0,1396.0,90.0,5.0
Ford Figo 1.2P Base MT,3.4,2016.0,Dealer,61304,Petrol,Manual,18.16,1196.0,86.8,5.0
Maruti Swift Dzire ZDI Plus,9.25,2019.0,Dealer,22000,Diesel,Manual,28.4,1248.0,74.02,5.0
Maruti Alto 800 LXI,2.95,2018.0,Individual,40000,Petrol,Manual,24.7,796.0,47.3,5.0
Hyundai i10 Sportz,3.0,2009.0,Dealer,95721,Petrol,Manual,20.36,1197.0,78.9,5.0
Maruti A-Star VXI Airbag,2.99,2013.0,Dealer,70000,Petrol,Manual,19.0,998.0,66.1,5.0
Maruti Swift Dzire Vdi BSIV,3.85,2011.0,Individual,76000,Diesel,Manual,19.3,1248.0,73.9,5.0
Hyundai i20 Magna Optional 1.2,4.25,2014.0,Dealer,37000,Petrol,Manual,18.5,1197.0,82.9,5.0
Hyundai i20 Asta (o),3.95,2012.0,Dealer,50000,Petrol,Manual,17.0,1197.0,80.0,5.0
Honda Jazz 1.2 V AT i VTEC,6.1,2015.0,Dealer,31700,Petrol,Automatic,19.0,1199.0,88.7,5.0
Mercedes-Benz E-Class Exclusive E 220 d BSIV,50.0,2018.0,Individual,25000,Diesel,Automatic,16.1,1950.0,191.7,5.0
Mahindra Scorpio S11 BSIV,14.65,2017.0,Individual,22500,Diesel,Manual,16.36,2179.0,140.0,7.0
Hyundai Xcent 1.1 CRDi S,4.25,2017.0,Individual,132000,Diesel,Manual,24.4,1120.0,71.0,5.0
Maruti Swift Dzire VXI 1.2,6.0,2018.0,Individual,30000,Petrol,Manual,21.21,1197.0,81.8,5.0
Honda Jazz 1.2 VX i VTEC,4.85,2015.0,Dealer,63000,Petrol,Manual,18.7,1199.0,88.7,5.0
Maruti Wagon R VXI 1.2 BSIV,2.9,2011.0,Dealer,12000,Petrol,Manual,21.5,1197.0,81.8,5.0
Hyundai Verna 1.6 CRDI AT SX Option,4.35,2011.0,Dealer,66600,Diesel,Automatic,19.08,1582.0,126.2,5.0
Maruti Swift Dzire AMT ZDI,7.99,2018.0,Dealer,28229,Diesel,Automatic,28.4,1248.0,74.02,5.0
Hyundai Verna 1.6 i ABS,2.0,2007.0,Dealer,34000,Petrol,Manual,13.9,1599.0,103.2,5.0
Maruti Swift Dzire VDI,6.5,2015.0,Dealer,68393,Diesel,Manual,26.59,1248.0,74.0,5.0
Maruti Ciaz VXi Plus,5.5,2015.0,Dealer,42000,Petrol,Manual,20.73,1373.0,91.1,5.0
Honda City i-DTEC ZX,12.25,2018.0,Dealer,43181,Diesel,Manual,25.6,1498.0,97.9,5.0
Maruti Ciaz AT ZXi,7.95,2017.0,Dealer,21000,Petrol,Automatic,19.12,1373.0,91.1,5.0
Maruti Ignis 1.2 Delta BSIV,4.7,2018.0,Individual,10000,Petrol,Manual,20.89,1197.0,81.8,5.0
Maruti Celerio VXI AT,4.7,2016.0,Dealer,20000,Petrol,Automatic,23.1,998.0,67.04,5.0
Maruti Eeco 5 Seater AC BSIV,4.2,2019.0,Individual,4000,Petrol,Manual,15.37,1196.0,73.0,5.0
Honda City 1.5 V MT Sunroof,8.5,2017.0,Dealer,74000,Petrol,Manual,16.8,1497.0,116.3,5.0
Audi A6 35 TDI Premium,26.0,2016.0,Dealer,45000,Diesel,Automatic,17.68,1968.0,174.33,5.0
Hyundai Verna 1.6 CRDI,4.75,2013.0,Individual,60000,Diesel,Manual,22.32,1582.0,126.3,5.0
Tata Sumo Gold EX BSIII,4.0,2014.0,Individual,70000,Diesel,Manual,14.07,2956.0,69.01,7.0
Volkswagen Polo 2015-2019 1.0 MPI Comfortline,6.49,2019.0,Dealer,9000,Petrol,Manual,18.78,999.0,75.0,5.0
Toyota Innova 2.5 GX 7 STR BSIV,7.75,2012.0,Individual,180000,Diesel,Manual,12.8,2494.0,102.0,7.0
Jeep Compass 2.0 Limited Option,17.9,2017.0,Dealer,42000,Diesel,Manual,17.1,1956.0,170.0,5.0
Maruti Alto K10 VXI,3.76,2017.0,Dealer,2700,Petrol,Manual,23.95,998.0,67.05,5.0
Mitsubishi Pajero 2.8 GLX CRZ,3.5,2006.0,Individual,120000,Diesel,Manual,10.5,2835.0,107.2,6.0
Renault Duster 110PS Diesel RxZ,5.5,2013.0,Individual,90000,Diesel,Manual,19.01,1461.0,108.45,5.0
Mercedes-Benz GLA Class 200 d Style,14.99,2015.0,Dealer,58000,Diesel,Automatic,17.9,2143.0,136.0,5.0
Hyundai Elantra CRDi SX AT,13.95,2016.0,Dealer,27000,Diesel,Automatic,19.5,1582.0,126.24,5.0
Ford Figo Diesel Titanium,3.35,2011.0,Dealer,65000,Diesel,Manual,20.0,1399.0,68.0,5.0
Maruti Swift Dzire LDI,3.1,2008.0,Dealer,112000,Diesel,Manual,23.4,1248.0,74.0,5.0
Skoda Rapid 1.5 TDI AT Style Plus,7.25,2016.0,Dealer,23000,Diesel,Automatic,21.66,1498.0,103.52,5.0
Mahindra XUV500 W4 1.99 mHawk,9.0,2016.0,Individual,36000,Diesel,Manual,16.0,1997.0,140.0,7.0
Maruti Swift Dzire VDI,7.5,2019.0,Individual,35000,Diesel,Manual,28.4,1248.0,74.02,5.0
BMW Z4 2009-2013 35i,33.0,2011.0,Dealer,24000,Petrol,Automatic,10.37,2979.0,306.0,2.0
Maruti Celerio ZXI AMT,5.95,2019.0,Dealer,25202,Petrol,Automatic,21.63,998.0,67.04,5.0
Honda City i DTEC V,5.5,2015.0,Individual,80000,Diesel,Manual,26.0,1498.0,98.6,5.0
Maruti Swift Ldi BSIII,2.1,2008.0,Individual,100000,Diesel,Manual,17.8,1248.0,75.0,5.0
Audi Q7 2006-2020 3.0 TDI Quattro Premium Plus,22.5,2014.0,Dealer,95000,Diesel,Automatic,12.07,2967.0,241.4,7.0
Audi A4 35 TDI Technology Edition,17.75,2015.0,Dealer,28000,Diesel,Automatic,17.11,1968.0,174.33,5.0
Honda City S,4.15,2012.0,Dealer,57000,Petrol,Manual,16.8,1497.0,116.4,5.0
Maruti Wagon R VXI,2.65,2012.0,Dealer,68000,Petrol,Manual,21.79,998.0,67.05,5.0
Mahindra Renault Logan 1.5 DLE Diesel,3.2,2007.0,Individual,10000,Diesel,Manual,19.2,1461.0,65.0,5.0
Mahindra XUV500 W6 2WD,9.95,2016.0,Dealer,37000,Diesel,Manual,16.0,2179.0,140.0,7.0
